organism_taxonomy_id,organism_taxonomy_name,organism_title,biosample_accession,biosample_url,is_bioproject,bioproject_label,bioproject_label_id,bioproject_url,attr_strain,attr_geo_loc_name,attr_isol_growth_condt,attr_lat_lon,attr_num_replicons,attr_ref_biomaterial,attr_isolation_source,attr_isolate,attr_metagenomic,attr_sample_type,attr_metagenome_source,attr_derived_from,id_sra,attr_external_id,attr_submitter_id,attr_assembly_quality,attr_completeness_estimated,attr_contamination_estimated,attr_environment_biome,attr_environment_feature,attr_environment_material,attr_geographic_location_country_and_or_sea,attr_geographic_location_latitude,attr_geographic_location_longitude,attr_investigation_type,attr_metagenomic_source,attr_project_name,attr_sample_derived_from,attr_sample_name,attr_scientific_name,attr_taxa_id,attr_broad_scale_environmental_context,attr_depth,attr_elevation,attr_environmental_medium,attr_local_environmental_context,attr_broker_name,attr_altitude,attr_biomaterial_provider,attr_temperature,attr_env_broad_scale,attr_source_material_id,attr_elev,attr_env_local_scale,attr_env_medium,attr_sra_for_reads,attr_host,attr_mag,attr_bin_id,attr_type_material,attr_samp_collect_device,attr_samp_mat_process,attr_size_frac,attr_rel_to_oxygen,attr_run_accession,attr_bio_project_for_reads,attr_sra_run_accession,attr_sra_experiment_accession,attr_bio_sample_for_sra_reads,attr_e_lmsg_genome_id,attr_e_lmsg_link,attr_isolate_name_alias,attr_tax_id,attr_culture_collection,attr_other_cc,attr_history,attr_link,attr_medium1,attr_medium1_url,attr_repository,attr_source_area,attr_temperature_from,attr_type_status,attr_validity,attr_temperature_to,attr_medium2,attr_medium2_url,attr_samp_store_temp,attr_sra_bio_samples,attr_replicate,attr_description_gtdb_taxonomy,attr_salinity_ppt,attr_do_mgper_l,attr_orp_m_v,attr_ph,attr_temperature_cel,attr_turbidity_ntu,attr_suspended_solids_mgper_l,attr_chl_a_ugper_l,attr_attributes,attr_biotic_relationship,attr_estimated_size,attr_locus_tag_prefix,doi_label,doi_url,attr_lineage,id_geo,ncbi_label,ncbi_url,attr_source_name,attr_treatment,attr_nitrate,attr_org_particles,attr_oxy_stat_samp,attr_samp_salinity,attr_samp_store_dur,attr_wastewater_type,attr_geographic_location_depth,attr_water_environmental_package,attr_reactor,attr_limitation,attr_assembly_method_and_version,attr_quality_assessment_method_and_version,attr_genome_coverage,attr_mapping_method_and_version,attr_note,attr_conductivity,attr_sra,attr_ammonium,attr_dissolved_carbon_dioxide,attr_dissolved_organic_carbon,attr_gtdb_taxonomy_kingdom,attr_gtdb_taxonomy_phylum,attr_gtdb_taxonomy_class,attr_gtdb_taxonomy_order,attr_gtdb_taxonomy_family,attr_gtdb_taxonomy_genus,attr_gtdb_taxonomy_species,attr_metagenomic_otu,attr_methane,attr_nitrogen,attr_organic_carbon,attr_oxygen,attr_phosphate,attr_region,attr_site_name,attr_sulfate,attr_chloride,attr_ferric_iron,attr_ferrous_iron,attr_fluoride,attr_iron,attr_nitrite,attr_total_phosphorus,attr_swedish_lake_code,attr_total_dissolved_nitrogen,attr_aluminimum,attr_calcium,attr_silicon,attr_copper,attr_magnesium,attr_manganese,attr_chlorophyll,attr_nitrile_nitrite,attr_ice_thickness,attr_annotation_method,attr_biosamplemodel,attr_geographic_location_country_and_or_atlantic_ocean,attr_geographic_location_region_and_locality,attr_mapping_method,attr_quality_assessment_method,attr_refinement_method,attr_geographic_location_elevation,attr_soil_environmental_package,attr_update,attr_biome,attr_feature,attr_material,attr_gold_stamp_id,attr_gram_staining,attr_type_strain,attr_isolation_site,attr_assembly,attr_exp_condition_tag,attr_host_tissue_sampled,attr_env_feature,attr_env_biome,attr_env_material,attr_host_subject_id,attr_samp_size,attr_genotype,attr_tissue,attr_condition,attr_culture_type,attr_temperature_optimum,attr_diseases,attr_temperature_range,attr_trophic_level,attr_sample_number,attr_carbon_source,attr_nitrogen_source,attr_copper_concentration,attr_alkalinity_carbonate_bicarbonate,attr_salinity,attr_bin_number,attr_depth_m,attr_unique_genome_name,attr_name,attr_value,attr_lake_code,attr_analysis_project_type,attr_number_of_contigs,attr_16_s_recovered,attr_16_s_recovery_software,attr_decontamination_software,attr_bin_parameters,attr_reassembly_post_binning,attr_total_assembly_size,attr_contig_l50,attr_relative_coverage_anaerobic_srr10097246,attr_relative_coverage_anoxic_srr10375098,attr_relative_coverage_infiltration_srr10097247,attr_relative_coverage_low_p_h_srr10097245,attr_relative_coverage_oxic_srr10375099,attr_relative_coverage_reference_srr10375097,attr_funding_program,attr_greengenes_id,attr_motility,attr_isolation_comments,attr_gene_calling_method,attr_sporulation,attr_country,attr_cell_shape,attr_description,attr_growth_conditions,attr_dna_treatment,attr_pacbio_sequencing_chemistry,attr_development_stage,attr_agent,attr_id,attr_subsource_note,attr_potential_metabolism,attr_assembly_method,attr_assembly_method_version,attr_mapping_method_version,attr_quality_assessment_method_version,attr_subsrc_note,attr_culture,attr_mutation,attr_finishing_strategy,attr_geographic_location,attr_sample_comment
39770,Methylobacter whittenburyi,Methylobacter whittenburyi ACM 3310,SAMN02865414,https://www.ncbi.nlm.nih.gov/biosample/SAMN02865414,True,PRJNA252872,252872,https://www.ncbi.nlm.nih.gov/bioproject/252872,ACM 3310,,,not collected,,,,,,,,,SRS1527079,,,,,,,,,,,,bacteria_archaea,,Methylobacter whittenburyi ACM 3310,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylobacter whittenburyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39774,Methylomicrobium agile,Methylomicrobium agile ATCC 35068,SAMN02745538,https://www.ncbi.nlm.nih.gov/biosample/SAMN02745538,True,PRJNA239499,239499,https://www.ncbi.nlm.nih.gov/bioproject/239499,ATCC 35068,,,not collected,,,,,,,,,SRS1527807,,,,,,,,,,,,bacteria_archaea,,Methylomicrobium agile ATCC 35068,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylomicrobium agile,,,,,,,,,,,,,,ATCC:35068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438855,Methylomarinum vadi,Methylomarinum vadi IT-4,SAMN02745036,https://www.ncbi.nlm.nih.gov/biosample/SAMN02745036,True,PRJNA246204,246204,https://www.ncbi.nlm.nih.gov/bioproject/246204,IT-4,"Japan: Taketomi Island, Okinawa",,not collected,,,,,,,,,SRS1546179,,,,,,,,,,,,bacteria_archaea,,Methylomarinum vadi IT-4,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylomarinum vadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224744,Methylococcus capsulatus str. Texas = ATCC 19069,Sample from Methylococcus capsulatus str. Texas = ATCC 19069,SAMN02470718,https://www.ncbi.nlm.nih.gov/biosample/SAMN02470718,True,PRJNA173038,173038,https://www.ncbi.nlm.nih.gov/bioproject/173038,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylococcus capsulatus,,,,,,,,,,,,,,NCIMB:11853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylococcus capsulatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116472,Methyloglobulus morosus KoM1,Sample from Methyloglobulus morosus KoM1,SAMN02469828,https://www.ncbi.nlm.nih.gov/biosample/SAMN02469828,True,PRJNA223505,223505,https://www.ncbi.nlm.nih.gov/bioproject/223505,KoM1,,,,,,profundal sediment sludge from Lake Constance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Methyloglobulus morosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,,,,,
1283300,Methylohalobius crimeensis 10Ki,Generic sample from Methylohalobius crimeensis 10Ki,SAMN02441580,https://www.ncbi.nlm.nih.gov/biosample/SAMN02441580,True,PRJNA186467,186467,https://www.ncbi.nlm.nih.gov/bioproject/186467,10Ki,,,,,DSM 16011,,,,,,,,,,,,,,,,,,,,,Methylohalobius crimeensis 10Ki,,,,,,,,Aquatic; Fresh water; Sediment,,,,,,,,,,,,,,,type strain of Methylohalobius crimeensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gi14077,,Yes,Sediment from hypersaline Lake Kirleutskoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ukraine,,,,,,,,,,,,,,,,,,,,
1224744,Methylococcus capsulatus str. Texas = ATCC 19069,Generic sample from Methylococcus capsulatus str. Texas = ATCC 19069,SAMN02441148,https://www.ncbi.nlm.nih.gov/biosample/SAMN02441148,True,PRJNA187109,187109,https://www.ncbi.nlm.nih.gov/bioproject/187109,ATCC 19069,,,,,"ATCC 19069, NCIMB 11853",,,,,,,,,,,,,,,,,,,,,Methylococcus capsulatus ATCC 19069,,,,,,,,Sludge; Wastewater,,,,,,,,,,,,,,,type strain of Methylococcus capsulatus,,,,,,,,,,,,,,ATCC:19069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gi21321,Gram-,Yes,Sewage sludge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078846,Methylovulum miyakonense HT12,MIGS Cultured Bacterial/Archaeal sample from Methylovulum miyakonense HT12,SAMN02261317,https://www.ncbi.nlm.nih.gov/biosample/SAMN02261317,True,PRJNA86077,86077,https://www.ncbi.nlm.nih.gov/bioproject/86077,HT12,Japan,,,,"DSM 23269, ATCC BAA-2070","forest soil, Hyogo Prefecture, Japan",,,,,,SRS1580006,,,,,,,,,,,,bacteria_archaea,,Methylovulum miyakonense HT12,,,,,,,,Soil,,,,,,,,,,,,,,,type strain of Methylovulum miyakonense,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,Gi14072,Gram-,Yes,,,,,,,,,,,,,,24 - 32,,Mesophile,methanotroph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motile,,,,,,,,,,,,,,,,,,,,,,,,
674036,Methylobacter marinus A45,MIGS Cultured Bacterial/Archaeal sample from Methylobacter marinus A45,SAMN02261244,https://www.ncbi.nlm.nih.gov/biosample/SAMN02261244,True,PRJNA157067,157067,https://www.ncbi.nlm.nih.gov/bioproject/157067,A45,,,,,,,,,,,,SRS1566632,,,,,,,,,,,,bacteria_archaea,,Methylobacterium marinus A45,,,,,,,,,,,,,,,,,,,,,,,type strain of Methylobacter marinus,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free living,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,Gi05568,Gram-,Yes,,,,,,,,,,,,,,25 - 30,None,Mesophile,methylotroph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motile,,,Nonsporulating,,Rod-shaped,,,,,,,,,,,,,,,,,,,
1132443,Methylosarcina fibrata AML-C10,MIGS Cultured Bacterial/Archaeal sample from Methylosarcina fibrata AML-C10,SAMN02256430,https://www.ncbi.nlm.nih.gov/biosample/SAMN02256430,True,PRJNA165581,165581,https://www.ncbi.nlm.nih.gov/bioproject/165581,AML-C10,USA,,,,"DSM 13736, ATCC 700909","upper soil layer of a landfill, Athens, GA",,,,,,SRS1580007,,,,,,,,,,,,bacteria_archaea,,Methylosarcina fibrata AML-C10,,,,,,,,Soil,,,,,,,,,,,,,,,type strain of Methylosarcina fibrata,,,,aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,Gi14080,Gram-,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686340,Methylomicrobium album BG8,MIGS Cultured Bacterial/Archaeal sample from Methylomicrobium album BG8,SAMN02256390,https://www.ncbi.nlm.nih.gov/biosample/SAMN02256390,True,PRJNA51783,51783,https://www.ncbi.nlm.nih.gov/bioproject/51783,BG8,United Kingdom,5476891,,2,"ATCC 33003, NCIB 11123",muddy water,,,,,,SRS1565300,,,,,,,,,,,,bacteria_archaea,,Methylomicrobium album BG8,,,,,,,,Soil,,,,,,,,,,,,,,,type strain of Methylomicrobium album,,,,obligate aerobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not provided; submitted under MIGS 2.1,not provided; submitted under MIGS 2.1,Gi02102,Gram-,Yes,,,,,,,,,,,,,,30C,None,Mesophile,methanotroph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8050,Motile,isolated by R. Whittenbury,,,,,,,,,,,,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,Metagenome-assembled genome of Lake Biwa bacterioplankton Gammaproteobacteria_hypo.bin1_Methylobacter,SAMD00166088,https://www.ncbi.nlm.nih.gov/biosample/SAMD00166088,True,PRJDB6644,504774,https://www.ncbi.nlm.nih.gov/bioproject/504774,,Japan:Lake Biwa,,35.2193 N 135.9957 E,,,,LBMAG_Gammaproteobacteria_hypo.bin1_Methylobacter,TRUE,metagenomic assembly,lake water metagenome,"SAMD00112395, SAMD00112396, SAMD00112397, SAMD00112398",,,,,,,,,,,,,,,Shotgun metagenomics of bacterioplankton in Lake Biwa (2016),,LBMAG_Gammaproteobacteria_hypo.bin1_Methylobacter,,,,65 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBMAG43,,,,,,,,,,,,,,,,,,,,,,,"This biosample is a metagenomic assembly obtained from the lake water metagenome BioSample: SAMD00112395, SAMD00112396, SAMD00112397, SAMD00112398.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freshwater lake,holomictic lake,water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methanol_rep1,SAMN07357182,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357182,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704995,GEO Sample GSM2704995,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704995,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methanol,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methanol_rep2,SAMN07357181,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357181,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704996,GEO Sample GSM2704996,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704996,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methanol,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methanol_rep3,SAMN07357180,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357180,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704997,GEO Sample GSM2704997,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704997,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methanol,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methane_rep1,SAMN07357179,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357179,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704992,GEO Sample GSM2704992,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704992,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methane,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methane_rep2,SAMN07357178,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357178,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704993,GEO Sample GSM2704993,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704993,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methane,,,,,,,,,,,,,
1727196,Methylomonas sp. DH-1,methane_rep3,SAMN07357177,https://www.ncbi.nlm.nih.gov/biosample/SAMN07357177,True,PRJNA394670,394670,https://www.ncbi.nlm.nih.gov/bioproject/394670,DH-1,,,,,,,,,,,,SRS2358834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM2704994,GEO Sample GSM2704994,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM2704994,cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exponential phase,methane,,,,,,,,,,,,,
2505754,Methylomonas sp. JGI 01_C17,Methylomonas bacterium JGI 01_C17,SAMN10774993,https://www.ncbi.nlm.nih.gov/biosample/SAMN10774993,True,PRJNA403474,403474,https://www.ncbi.nlm.nih.gov/bioproject/403474,JGI 01_C17,Pacific Ocean: North Pacific Subtropical Gyre,,22.6617 N 157.977 E,,,,,,,,,SRS4327419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051955,Methylobacter sp.,FW305_bin.9,SAMN10720202,https://www.ncbi.nlm.nih.gov/biosample/SAMN10720202,True,PRJNA514088,514088,https://www.ncbi.nlm.nih.gov/bioproject/514088,,USA: Tennessee,,35.941139 N 84.336279 W,,,groundwater,FW305_bin.9,1,metagenomic assembly,groundwater metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not applicable,,,,filter membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This BioSample is a metagenomic assembly obtained from the groundwater metagenome BioSample: SAMN10715770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,
1916980,Methylovulum sp.,FW215_bin.51,SAMN10720173,https://www.ncbi.nlm.nih.gov/biosample/SAMN10720173,True,PRJNA514088,514088,https://www.ncbi.nlm.nih.gov/bioproject/514088,,USA: Tennessee,,35.975715 N 84.274722 W,,,groundwater,FW215_bin.51,1,metagenomic assembly,groundwater metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not applicable,,,,filter membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This BioSample is a metagenomic assembly obtained from the groundwater metagenome BioSample: SAMN10715767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,
1933926,Methylococcaceae bacterium,DP16D_bin.30,SAMN10720105,https://www.ncbi.nlm.nih.gov/biosample/SAMN10720105,True,PRJNA514088,514088,https://www.ncbi.nlm.nih.gov/bioproject/514088,,USA: Tennessee,,35.9755 N 84.274678 W,,,groundwater,DP16D_bin.30,1,metagenomic assembly,groundwater metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not applicable,,,,filter membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This BioSample is a metagenomic assembly obtained from the groundwater metagenome BioSample: SAMN10715763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,
2051955,Methylobacter sp.,DP16D_bin.19,SAMN10720101,https://www.ncbi.nlm.nih.gov/biosample/SAMN10720101,True,PRJNA514088,514088,https://www.ncbi.nlm.nih.gov/bioproject/514088,,USA: Tennessee,,35.9755 N 84.274678 W,,,groundwater,DP16D_bin.19,1,metagenomic assembly,groundwater metagenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not applicable,,,,filter membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This BioSample is a metagenomic assembly obtained from the groundwater metagenome BioSample: SAMN10715763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
107637,Methylomonas sp. LW13,"mmsR-, no 3-OH-C10-HSL, replicate 1",SAMN10393029,https://www.ncbi.nlm.nih.gov/biosample/SAMN10393029,True,PRJNA504474,504474,https://www.ncbi.nlm.nih.gov/bioproject/504474,,,,,,,,,,,,,SRS4029166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM3463541,GEO Sample GSM3463541,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3463541,exponential phase culture,no 3-OH-C10-HSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmsR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107637,Methylomonas sp. LW13,"mmsR-, no 3-OH-C10-HSL, replicate 2",SAMN10393028,https://www.ncbi.nlm.nih.gov/biosample/SAMN10393028,True,PRJNA504474,504474,https://www.ncbi.nlm.nih.gov/bioproject/504474,,,,,,,,,,,,,SRS4029167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM3463542,GEO Sample GSM3463542,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM3463542,exponential phase culture,no 3-OH-C10-HSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmsR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
